CategoryID	CategoryName	Name	Value	MinValues	MaxValues	SelectionMode	VariationSpecifics	ParentName	ParentValue
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Country/Region of Manufacture	Congo	0	1	SelectionOnly	Disabled	
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Country/Region of Manufacture	Congo, The Democratic Republic of the	0	1	SelectionOnly	Disabled	
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Country/Region of Manufacture	Cook Islands	0	1	SelectionOnly	Disabled	
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Country/Region of Manufacture	Costa Rica	0	1	SelectionOnly	Disabled	
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Country/Region of Manufacture	Côte d’Ivoire	0	1	SelectionOnly	Disabled	
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Country/Region of Manufacture	Croatia	0	1	SelectionOnly	Disabled	
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Country/Region of Manufacture	Cyprus	0	1	SelectionOnly	Disabled	
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Country/Region of Manufacture	Czech Republic	0	1	SelectionOnly	Disabled	
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Country/Region of Manufacture	Denmark	0	1	SelectionOnly	Disabled	
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Country/Region of Manufacture	Djibouti	0	1	SelectionOnly	Disabled	
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Country/Region of Manufacture	Dominica	0	1	SelectionOnly	Disabled	
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Country/Region of Manufacture	Dominican Republic	0	1	SelectionOnly	Disabled	
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Country/Region of Manufacture	Ecuador	0	1	SelectionOnly	Disabled	
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Country/Region of Manufacture	Egypt	0	1	SelectionOnly	Disabled	
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Country/Region of Manufacture	El Salvador	0	1	SelectionOnly	Disabled	
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Country/Region of Manufacture	Equatorial Guinea	0	1	SelectionOnly	Disabled	
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Country/Region of Manufacture	Eritrea	0	1	SelectionOnly	Disabled	
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Country/Region of Manufacture	Estonia	0	1	SelectionOnly	Disabled	
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Country/Region of Manufacture	Ethiopia	0	1	SelectionOnly	Disabled	
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Country/Region of Manufacture	Falkland Islands	0	1	SelectionOnly	Disabled	
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Country/Region of Manufacture	Faroe Islands	0	1	SelectionOnly	Disabled	
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Country/Region of Manufacture	Fiji	0	1	SelectionOnly	Disabled	
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Country/Region of Manufacture	Finland	0	1	SelectionOnly	Disabled	
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Country/Region of Manufacture	France	0	1	SelectionOnly	Disabled	
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Country/Region of Manufacture	French Guiana	0	1	SelectionOnly	Disabled	
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Country/Region of Manufacture	French Polynesia Includes Tahiti	0	1	SelectionOnly	Disabled	
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Country/Region of Manufacture	Gabon	0	1	SelectionOnly	Disabled	
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Country/Region of Manufacture	Gambia	0	1	SelectionOnly	Disabled	
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Country/Region of Manufacture	Georgia	0	1	SelectionOnly	Disabled	
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Country/Region of Manufacture	Germany	0	1	SelectionOnly	Disabled	
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Country/Region of Manufacture	Ghana	0	1	SelectionOnly	Disabled	
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Country/Region of Manufacture	Gibraltar	0	1	SelectionOnly	Disabled	
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Country/Region of Manufacture	Greece	0	1	SelectionOnly	Disabled	
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Country/Region of Manufacture	Greenland	0	1	SelectionOnly	Disabled	
